ssn,cc_num,gender,state,zip,city_pop,job,acct_num,profile,trans_num,trans_time,category,amt,is_fraud,distance_km,age,trans_month,trans_day,is_weekend,trans_time_group
812711184,4673975445099,1,New England High,3811,6753,Hospitality & Tourism Workers,165664968795,adults 50up female urban,10231f001b587c089cce44c9fd06f973,7,food_dining,63.81,0,76.0,,2,28,0,Day
292057187,36913237017332,0,Low-Volume Mixed,73110,640470,Science & Environmental Specialists,767425434994,adults 2550 male urban,d3ec0bf503474718da3533b8a296407c,16,entertainment,1.84,0,122.0,25.0,2,27,0,Evening
784408984,2720183327621172,1,PA-NJ,15601,59483,Legal & Policy Professionals,873931193975,adults 2550 female urban,aeb69fbf8eec1099880ba49f0e17b1e9,23,home,7.71,0,91.0,25.0,8,29,1,Night
268254359,213162801553240,1,Low-Volume Mixed,83858,13656,Miscellaneous & Low-Transaction Trades,971122641936,adults 2550 female urban,018bb2ae5d7462234c43bc3c69606317,21,kids_pets,5.0,0,91.0,23.0,10,18,1,Evening
706760955,3503842664685121,0,CA,92055,15655,Psychology & Social Service Workers,86676643843,adults 50up male urban,30c5171584901501e1d5038f0bb5b273,22,health_fitness,7.64,0,83.0,55.0,5,16,1,Night
630327240,3594874713779761,0,MI-IN-MN-WI,55044,47218,Engineering & Technical Experts,768672513854,adults 2550 male urban,045bbec6acf15f8b06db5a24737b0744,19,entertainment,66.52,0,86.0,36.0,4,3,0,Evening
530651296,6011777353775296,1,NY,11417,53828,Psychology & Social Service Workers,273966118618,adults 2550 female urban,d0f0cd2fff6c5d72fe3f4861da38900f,17,home,58.4,0,110.0,33.0,7,9,0,Evening
533086181,2677742126049498,1,AZ-NV-CO-UT,84093,105585,Agriculture & Horticulture Workers,782036386079,young adults female urban,330b0fcb57e2814a2d61201b24caf5ec,14,health_fitness,24.85,0,31.0,20.0,7,10,0,Day
311462931,4811666912718458,0,PA-NJ,17847,12051,Miscellaneous & Low-Transaction Trades,756163914493,adults 2550 male urban,d202a55c0d68520402595d50bfe31e23,20,home,18.01,0,68.0,41.0,8,5,0,Evening
364226553,630459847855,0,CA,92173,29429,Executive & Senior Management,143995230990,adults 2550 male urban,4458b76039fa58c968a206ae8846d5e4,19,food_dining,102.41,0,23.0,44.0,5,12,0,Evening
206681393,4066632258160223779,0,CA,92630,59182,Miscellaneous & Low-Transaction Trades,9197522904,adults 50up male urban,34988fd34b566157140ef2acbd1d5bff,18,home,64.49,0,44.0,54.0,6,7,1,Evening
541672105,3530339720246698,0,TX,75092,46563,Engineering & Technical Experts,683631503053,adults 2550 male urban,20d5e505f4e14131908566a1cfdf2cde,12,personal_care,2.86,0,127.0,33.0,12,15,0,Day
550860156,38313435173359,1,IL-OH,60615,2680484,Engineering & Technical Experts,667229257040,young adults female urban,34491405fcf62452a21e05322093f81d,18,health_fitness,39.12,0,57.0,19.0,6,20,1,Evening
632365033,501868902781,1,TX,77665,6446,Science & Environmental Specialists,569703527913,adults 2550 female urban,b6a8bab6c6b0c8114f5bccb330256b31,16,travel,833.34,0,91.0,44.0,12,29,0,Evening
568342492,30466258584041,0,CA,94587,69516,Psychology & Social Service Workers,343011350586,adults 2550 male urban,76a197b98985db9529469ae245b002f3,12,food_dining,6.43,0,69.0,43.0,5,10,1,Day
72085653,3551029469178855,0,IL-OH,62704,141894,Miscellaneous & Low-Transaction Trades,687265246653,adults 50up male urban,97d093cdc671c934ac30659317f12f4d,1,entertainment,2.27,0,69.0,50.0,2,6,0,Night
658455018,213115484066419,0,AZ-NV-CO-UT,85383,158093,Media & Creative Professionals,579630494200,adults 2550 male urban,e8424cef4f55f1c70fc88af142e9b3a0,19,kids_pets,143.71,0,111.0,38.0,11,2,0,Evening
421327350,378364177334202,0,TN-KY-AL-LA-MS-AR,71272,32780,Science & Environmental Specialists,195333018804,adults 50up male urban,86c05b1dc62dd1274086a5fe9c314db6,17,home,86.57,0,79.0,48.0,6,10,0,Evening
41059634,502098455095,0,NY,13903,82318,Legal & Policy Professionals,417420009280,young adults male urban,638b26959af2da0874421a79c323373e,15,food_dining,21.94,0,103.0,17.0,4,25,1,Day
285214516,4033788237533792,0,CA,92840,172782,Education & Research Professionals,863926196885,young adults male urban,07a8830f2508d278d22f5ff68f708ea6,20,health_fitness,7.49,0,117.0,18.0,6,20,1,Evening
55869455,4124701648630,0,IL-OH,60408,5696,Agriculture & Horticulture Workers,304942898228,adults 50up male urban,e5a32502ead3d147f3fde73be18bf306,12,travel,72.75,0,89.0,47.0,12,18,0,Day
406517472,180058517823621,1,NY,13032,12790,Science & Environmental Specialists,93546518061,adults 50up female urban,cae561d446c3a142a221d8109fd72e67,22,home,77.69,0,76.0,86.0,7,4,1,Night
189480092,4392665501777344,1,TN-KY-AL-LA-MS-AR,38112,697385,Science & Environmental Specialists,768458854932,adults 2550 female urban,f4879d424e083e6d62ba7109244aaa40,21,health_fitness,5.32,0,88.0,27.0,5,29,0,Evening
440211883,38306507471248,0,NY,13160,2027,Miscellaneous & Low-Transaction Trades,115761909559,adults 50up male rural,c9dea339045e3e752b87e87c299bd321,22,kids_pets,39.92,0,56.0,64.0,10,4,1,Night
19790856,3569182564526617,1,CA,90044,2383912,Sales & Marketing Professionals,69218070202,adults 50up female urban,553f4dd50fd2b97f9a2bf86d0b0d1067,21,home,18.52,0,71.0,48.0,6,13,1,Evening
713577682,6535909522126765,1,TN-KY-AL-LA-MS-AR,36870,59744,Media & Creative Professionals,395855780772,adults 2550 female urban,06d08eba90a392876aed8e46ded5bf1e,12,entertainment,32.72,0,110.0,25.0,1,18,1,Day
330499417,3549466720108245,1,IL-OH,62208,17376,Science & Environmental Specialists,491831045661,adults 50up female urban,e8ce8d9a3e9d211e6b0e10135a84a9a2,2,entertainment,79.38,0,54.0,51.0,1,12,1,Night
205882544,4481588999059627373,1,CA,92626,110851,Engineering & Technical Experts,647236018536,adults 50up female urban,d0ed8c852d24714e0d064aceda0b7933,21,home,6.47,0,138.0,47.0,7,20,0,Evening
707639306,4872546828233584,0,TX,77089,2906700,Media & Creative Professionals,665075204427,adults 50up male urban,2fcab8a79c978d473f3a2e9e3dd7149a,17,health_fitness,75.15,0,89.0,50.0,5,13,0,Evening
37624242,4829752220199522,1,VA-MD,23838,49080,Transportation & Logistics Workers,950863970189,adults 50up female urban,d93d8e16904f714b9f816f8d35dcb212,20,personal_care,11.64,0,60.0,49.0,11,5,0,Evening
677834286,36683571953141,0,Low-Volume Mixed,99518,242037,Science & Environmental Specialists,720377338630,adults 50up male urban,98b08fcc251349d48ba2c7ddbe0b2737,22,kids_pets,86.96,0,100.0,70.0,9,24,0,Night
621978919,378097901361352,0,AZ-NV-CO-UT,85132,33556,Executive & Senior Management,4975982566,adults 2550 male urban,1ee6c87f818d9ccb3940622ae540b6d9,23,food_dining,6.65,0,31.0,33.0,5,7,0,Night
808106261,213136698277030,1,AZ-NV-CO-UT,86001,84499,Media & Creative Professionals,815932886308,adults 50up female urban,25b5d3f275b201c838f2e83a2a69124a,0,entertainment,39.66,0,8.0,56.0,1,25,1,Night
817359947,2261559388296100,0,GA-NC-SC,29445,53588,Sales & Marketing Professionals,411603475431,adults 2550 male urban,c129a8069b4e3f1ebe976f5936912545,15,food_dining,17.16,0,22.0,30.0,5,17,1,Day
332467703,2245672234302369,0,FL,33040,32891,Media & Creative Professionals,225918573128,young adults male urban,8dac8dd4fa6c0ef63cd6bb8761362cd8,13,travel,5.64,0,128.0,21.0,12,28,0,Day
556489125,30341344049715,0,AZ-NV-CO-UT,80016,389246,Engineering & Technical Experts,153098126870,adults 2550 male urban,69c8357cb3c9f92f238be291dad491f3,15,home,4.02,0,84.0,43.0,9,24,0,Day
74118982,4185879416994784,1,FL,33126,1737737,Transportation & Logistics Workers,783864571068,adults 2550 female urban,92e1f5a0a9b326204021df8e0ed33782,22,home,4.38,0,23.0,40.0,7,3,0,Night
193649981,3554179824609339,0,Low-Volume Mixed,74801,41288,Legal & Policy Professionals,484045378061,adults 2550 male urban,bd287558d79fc28242e716d082d15875,20,travel,6.24,0,58.0,27.0,12,27,1,Evening
882600239,6011934159206097,1,CA,93033,211523,IT & Technology Specialists,585503961739,adults 2550 female urban,3f5d572197d284e8d6fc42f2b7a8d76e,21,travel,45.64,0,90.0,23.0,12,25,0,Evening
264609156,4796637958181,1,TX,79907,749635,Hospitality & Tourism Workers,626176895138,adults 2550 female urban,c882219d4ebc122f74e3807f7454c1d4,13,health_fitness,33.19,0,65.0,23.0,5,21,0,Day
551110727,4163396651359192147,0,MI-IN-MN-WI,48188,90173,Science & Environmental Specialists,179823067490,adults 50up male urban,450f3644a0e63c85eb819cf193696b57,22,health_fitness,10.74,0,113.0,51.0,6,3,0,Night
668287105,3508973036590775,1,GA-NC-SC,30034,167967,IT & Technology Specialists,854459480708,adults 2550 female urban,b709244eaa0302d1b43dc0fc7a1a0fa9,12,entertainment,157.71,0,101.0,27.0,3,8,1,Day
33438036,4136722180781,1,TX,78249,1595797,Medical & Healthcare Specialists,335278164585,adults 2550 female urban,048af098de53ce3a0070bcce8918d00b,13,kids_pets,85.75,0,101.0,35.0,11,1,1,Day
94028682,4153527800562,0,PA-NJ,15931,9148,Sales & Marketing Professionals,426411141351,adults 50up male urban,80ddafe4e6377a1e028c4f6af9b3d993,19,home,138.2,0,79.0,51.0,6,25,0,Evening
599620304,676301627680,1,GA-NC-SC,28690,9295,Sales & Marketing Professionals,498157202311,adults 2550 female urban,97746d447e075a79e367dab6d6ab8dfb,18,kids_pets,203.2,0,124.0,25.0,10,1,0,Evening
227515235,675939166004,1,WA-OR,98850,1543,Miscellaneous & Low-Transaction Trades,471214802131,adults 2550 female rural,b9892aef7b8f7c1824cfc502a772ad0b,16,food_dining,28.4,0,17.0,32.0,4,8,0,Evening
361447581,4408988568249367,0,IL-OH,62998,419,IT & Technology Specialists,764250574760,adults 50up male rural,3ea6f1e1d283739d3d1735e34832ce36,14,kids_pets,9.02,0,76.0,55.0,10,4,1,Day
295051334,6588051447529538,1,MO-IA-KS,64133,545147,Psychology & Social Service Workers,178221433120,adults 50up female urban,d23acd5d90f3fa777bfc2d2ea37b7f8b,13,home,82.08,0,54.0,79.0,6,17,0,Day
227332945,3516365844272698,0,GA-NC-SC,30058,90178,Agriculture & Horticulture Workers,585651001025,adults 50up male urban,b3e388cf17dfe91279e21c2f50bf8087,18,home,27.25,0,72.0,54.0,7,25,1,Evening
121367387,3560165624273451,0,New England High,3861,4330,Media & Creative Professionals,523860129036,adults 2550 male urban,4bdbc8c4184d8b6e374a80d26984d761,13,home,1.55,0,18.0,23.0,8,12,0,Day
224818677,2263597335115526,0,TN-KY-AL-LA-MS-AR,39073,19685,Media & Creative Professionals,970406147805,adults 50up male urban,60e085b656d68cb95e6811d28c0fc141,14,health_fitness,1.11,0,88.0,63.0,4,27,0,Day
341544540,3507135463122172,0,Low-Volume Mixed,4730,9992,Finance & Banking Professionals,92349253143,young adults male urban,6095c73035fb68b44bd40ef326687a13,20,health_fitness,1.79,0,50.0,20.0,6,27,1,Evening
95086180,3518364723875083,0,Low-Volume Mixed,68845,36411,Media & Creative Professionals,615740201331,adults 2550 male urban,1e55054ad69a92a9d9c4ca75bbdd393e,18,entertainment,3.18,0,117.0,44.0,2,10,0,Evening
699839551,4831717652786225,1,GA-NC-SC,30040,129584,Education & Research Professionals,423192758844,adults 2550 female urban,f72233402c38fded8b7fce9b8a377124,21,kids_pets,1.13,0,34.0,36.0,9,20,1,Evening
684496644,4417219158792007,0,MI-IN-MN-WI,48097,5499,Executive & Senior Management,824993663909,adults 2550 male urban,e3322173d1904c986c571447fa7d85ed,23,kids_pets,208.93,0,71.0,45.0,10,28,0,Night
655057892,4358875895010291,0,PA-NJ,7933,3251,Legal & Policy Professionals,294793167318,adults 2550 male urban,75ba63b2523ca68d66a5d0ff168e0b5a,16,home,4.47,0,112.0,44.0,9,26,1,Evening
516350499,213140597781324,0,TN-KY-AL-LA-MS-AR,37135,9681,Engineering & Technical Experts,965133999288,adults 50up male urban,f8cd97f19ba0110b44af7773ba6aeaa3,19,kids_pets,2.66,0,95.0,64.0,10,2,0,Evening
211497057,4772768823462841,1,MO-IA-KS,65584,9855,Transportation & Logistics Workers,843642498281,adults 50up female urban,0269410975f1dc44acf170704bb4cff4,4,food_dining,39.74,0,91.0,88.0,3,5,0,Day
788654158,3590140675582831,1,AZ-NV-CO-UT,85367,141891,Transportation & Logistics Workers,694739117944,adults 2550 female urban,5c0dcfa9b72ae2cfd575fb95e12749ec,22,health_fitness,56.02,0,63.0,42.0,6,11,0,Night
264104067,4423361220494266882,1,CA,91205,172817,Media & Creative Professionals,110058295191,adults 50up female urban,b877a27534bcdba25a0751880644ab0e,22,kids_pets,65.51,0,66.0,81.0,10,6,0,Night
292232862,30059792045577,1,IL-OH,60517,32038,Miscellaneous & Low-Transaction Trades,542095217394,adults 2550 female urban,2056261019bf49bf1e155c7ab1231b41,23,food_dining,100.54,0,120.0,30.0,4,6,0,Night
254281671,180076259021964,0,CA,95410,950,Science & Environmental Specialists,616677809346,adults 2550 male rural,708d5f395b6e68f67364d08a484798e1,21,kids_pets,61.26,0,98.0,43.0,10,17,1,Evening
238074531,4898484160461540213,1,AZ-NV-CO-UT,84321,64183,Transportation & Logistics Workers,875722462134,young adults female urban,ad926b75080211b17cfdffd3ed8aefab,20,food_dining,2.04,0,76.0,20.0,6,7,1,Evening
50900943,3519921994819170,0,TX,76248,95035,Legal & Policy Professionals,539513221837,adults 2550 male urban,b9bf91b71a226ec477ccb121d6592e93,22,home,10.71,0,86.0,23.0,8,23,1,Night
226412321,345187614144441,1,Low-Volume Mixed,19703,14471,Executive & Senior Management,88373736062,adults 2550 female urban,6e17fbe842ecc51ba1c7decc31361072,23,personal_care,289.32,0,86.0,25.0,11,11,0,Night
346993438,180032991081006,1,GA-NC-SC,27610,489514,Media & Creative Professionals,871032925608,adults 2550 female urban,9fed7496c8aef93550377b9462c8f607,16,personal_care,8.02,0,107.0,27.0,12,4,0,Evening
776783155,36313108556049,1,TN-KY-AL-LA-MS-AR,41339,10957,Miscellaneous & Low-Transaction Trades,366906453612,adults 2550 female urban,68402eaa4de204bf4a0daa40cb771b0f,17,kids_pets,9.44,0,110.0,30.0,9,5,1,Evening
679898732,4984241896449552,1,Low-Volume Mixed,57108,161141,Medical & Healthcare Specialists,990677933394,adults 2550 female urban,ca3737403e08261784f4161bf53d95d8,21,entertainment,387.58,0,97.0,35.0,1,24,0,Evening
609849379,4489420466489667606,1,MO-IA-KS,52544,7847,Education & Research Professionals,860928862867,adults 50up female urban,e4f62a476a9fd216f1445166aec824f1,22,health_fitness,98.56,0,117.0,55.0,5,15,0,Night
153322449,4091294431414086,1,NY,10032,1577385,Transportation & Logistics Workers,166457148181,adults 50up female urban,4cb7ba97d4995ab9f0a251f6395c61fb,20,health_fitness,3.21,0,4.0,72.0,6,2,0,Evening
855519393,4294672522363807319,0,TX,76104,813980,Science & Environmental Specialists,422164779296,adults 2550 male urban,aadf5731cb671bf27d4b5a86bd3c549b,12,home,68.78,0,108.0,34.0,9,8,0,Day
800661176,2261107833748489,0,NY,10301,468730,Science & Environmental Specialists,869545129579,adults 2550 male urban,b4b2a9d2ba349c778c7f9f7fdd89360d,23,home,34.69,0,42.0,22.0,7,24,0,Night
667458137,501850292472,1,TN-KY-AL-LA-MS-AR,71334,9839,Transportation & Logistics Workers,198939846300,adults 50up female urban,47b2dba16f8e6ffa29937c928b474337,7,entertainment,18.64,0,80.0,58.0,1,11,1,Day
647332437,3562605933759656,1,NY,11203,2504700,Finance & Banking Professionals,562089448025,adults 2550 female urban,111a378b99fad165dc690002e4a22d17,21,home,12.04,0,122.0,34.0,7,29,0,Evening
319334275,377742853947101,1,GA-NC-SC,30093,108060,Media & Creative Professionals,23336261105,adults 2550 female urban,1aefa15c2a709f74c33208e6803535c9,15,home,195.41,0,76.0,22.0,8,8,1,Day
282498924,676170572256,0,FL,33709,341043,Media & Creative Professionals,658862488436,adults 2550 male urban,471ff2983db3136d5ec0b9215955748f,22,shopping_pos,3.52,0,99.0,32.0,1,19,1,Night
47053702,2234852325887444,1,MI-IN-MN-WI,48310,129683,Hospitality & Tourism Workers,266347934995,adults 2550 female urban,a25381aab0729e98f069d6c81200d4a1,22,home,35.87,0,100.0,23.0,7,9,0,Night
131406693,3525968166401743,0,GA-NC-SC,30092,108060,Medical & Healthcare Specialists,471584656870,adults 2550 male urban,757a885543baf4599cd3ac4bbee51509,16,personal_care,60.95,0,128.0,24.0,12,17,0,Evening
294580590,340313298871233,0,CA,92024,49121,Engineering & Technical Experts,427543121030,adults 2550 male urban,6e281d0d88c1aedfeb4e3b018909e468,13,food_dining,3.24,0,128.0,46.0,4,17,0,Day
648810184,4786398152756292,0,VA-MD,20748,38792,Agriculture & Horticulture Workers,515202554991,adults 2550 male urban,c09aebc260d3666659eded25f191cd5c,12,entertainment,13.93,0,111.0,34.0,3,10,0,Day
188307341,30341856777745,0,TX,76082,17748,Finance & Banking Professionals,498090197325,adults 2550 male urban,8b37ac65356cd3976656e0b40551c85a,23,entertainment,69.14,0,7.0,22.0,2,7,0,Night
723520720,501863681950,0,MI-IN-MN-WI,55057,24602,Transportation & Logistics Workers,295071001424,adults 50up male urban,5c429271412d1db168b0d9115c300ac4,13,kids_pets,66.94,0,31.0,48.0,8,27,0,Day
871605240,4226245208567710,0,TX,78723,940359,Legal & Policy Professionals,953923692162,adults 2550 male urban,a5a34ea0b9d0f82db411b9849fd63d14,15,kids_pets,30.18,0,84.0,32.0,10,14,0,Day
252996688,3560854401247453,0,WA-OR,98944,22014,Medical & Healthcare Specialists,58526778650,adults 50up male urban,cbb03892cb2309f4d45fe4375b84e2eb,19,home,17.02,0,92.0,50.0,8,2,1,Evening
754409888,4158377674996164,0,TX,78613,65099,Science & Environmental Specialists,318188228747,adults 50up male urban,563ba4f43805b28358984d6e0b9d0e92,19,personal_care,136.74,0,130.0,62.0,12,4,0,Evening
343718977,4738634380568300,1,VA-MD,21037,20618,Legal & Policy Professionals,623519114560,adults 2550 female urban,8acf2a417ccf621df7fcece157006bfb,23,entertainment,49.17,0,71.0,42.0,2,6,0,Night
441688986,4664849476881,1,FL,33029,420284,Miscellaneous & Low-Transaction Trades,870080542137,adults 50up female urban,223daef5357e19b96ee75941928f0c47,16,kids_pets,76.08,0,113.0,65.0,8,13,0,Evening
209307280,4472561481637116,0,Low-Volume Mixed,74364,1750,Engineering & Technical Experts,45021662912,adults 50up male rural,41ffd862b612a9862873f4bd44b4050b,13,entertainment,6.76,0,98.0,59.0,1,31,0,Day
99483412,3577697831980131,0,AZ-NV-CO-UT,80013,389246,Engineering & Technical Experts,730706100012,adults 50up male urban,73fbd70ce8fbf313a62bb80ebbe4a731,22,shopping_pos,885.12,1,111.0,66.0,9,23,0,Night
340480425,340957645681099,0,MI-IN-MN-WI,47405,126925,Transportation & Logistics Workers,255342251392,adults 50up male urban,a6e2fdd4008cbf098938e767ff0dab54,12,health_fitness,43.19,0,87.0,54.0,5,29,0,Day
829225455,3582143086693411,0,CA,91801,83057,Miscellaneous & Low-Transaction Trades,996069265181,adults 2550 male urban,bcd5795fa685eb37d63894b1abc5fefd,17,home,6.4,0,91.0,40.0,8,22,1,Evening
95376627,3551359438683689,0,IL-OH,61611,25268,Hospitality & Tourism Workers,771771354229,adults 50up male urban,b57e38500384eab1ecdc432c5a3d124c,16,travel,19.51,0,84.0,47.0,12,29,0,Evening
449570052,4431559412428035,0,TX,75067,109212,Transportation & Logistics Workers,188363449362,adults 50up male urban,cda5515276c7c1cd3fe7b22a0d093d92,21,personal_care,216.02,0,62.0,,11,27,0,Evening
184521483,4276677423904410,1,PA-NJ,15062,7731,Legal & Policy Professionals,237619924110,adults 50up female urban,1cd99cf28dee1bba46a2d80d908a9ce6,15,home,120.09,0,103.0,49.0,7,18,1,Day
242750371,4432360436614405943,0,FL,33914,156391,Science & Environmental Specialists,981152015443,young adults male urban,c1f7430d32aa95a477de293c23463b01,17,health_fitness,61.61,0,87.0,20.0,6,19,0,Evening
657379476,4223714709547177,1,PA-NJ,15122,20131,Science & Environmental Specialists,150630238985,young adults female urban,6ff55a1b7e4c9d9a60e9af87638060c0,23,kids_pets,10.55,0,50.0,13.0,10,23,0,Night
690025359,4242942278507471222,1,MO-IA-KS,67431,2471,Engineering & Technical Experts,458695458692,adults 50up female rural,acf32fb46f470475699070173474ade7,18,food_dining,126.49,0,98.0,65.0,4,5,1,Evening
